model_name,training_strategy,dataset_split,auc,average_precision,precision,recall,f1,logloss,positive_prediction_ratio
logistic_regression,smote,test,0.8308333056298194,0.009252712994263713,0.006781576716586606,0.03896103896103896,0.011552346570397111,0.0748495566314212,0.01072625766053016
lightgbm,smote,test,0.7150668892964428,0.004337155511692689,0.005857544517338332,0.08116883116883117,0.010926573426573426,0.16587675238815958,0.025871527377870993
xgboost,smote,test,0.4763359886510633,0.0016598591493307622,0.0019970610626206114,0.9155844155844156,0.003985429157936763,2.2245151412517266,0.8559638477532142
random_forest,smote,test,0.3396033015529663,0.0012655359426509399,0.0014075434787794929,0.5746753246753247,0.0028082088545839648,0.9557144771996597,0.7622704871824404
logistic_regression,smote,validation,0.8546360148551208,0.004857348116753907,0.006166480872620543,0.4932279909706546,0.012180675372458295,0.2774881912215508,0.06383661027392262
lightgbm,smote,validation,0.806462406094105,0.008151096854233392,0.005219869362188395,0.417607223476298,0.010310858448633812,0.20142398048406399,0.06385102298737716
random_forest,smote,validation,0.6717008534682758,0.005671937978174039,0.000998147699678629,0.6884875846501128,0.0019934054227163252,0.6792030516877775,0.5505043999311793
xgboost,smote,validation,0.6400459331605445,0.0026502328682379292,0.001036239053167711,0.7979683972911964,0.002069790283695937,1.3385556010756057,0.6145896295121928
